nohup: ignoring input
[31mremove contents of directory data/record/if_nerf/xyzc_313[0m
eta: 0:01:05  epoch: 0  step: 33  img_loss: 0.1558  loss: 0.1558  data: 0.0124  batch: 0.0601  lr: 0.005000  max_mem: 201
eta: 0:01:04  epoch: 0  step: 34  img_loss: 0.1566  loss: 0.1566  data: 0.0117  batch: 0.0609  lr: 0.005000  max_mem: 201
eta: 0:01:02  epoch: 0  step: 35  img_loss: 0.1561  loss: 0.1561  data: 0.0117  batch: 0.0592  lr: 0.005000  max_mem: 201
eta: 0:01:01  epoch: 0  step: 36  img_loss: 0.1554  loss: 0.1554  data: 0.0120  batch: 0.0607  lr: 0.005000  max_mem: 201
eta: 0:01:00  epoch: 0  step: 37  img_loss: 0.1557  loss: 0.1557  data: 0.0119  batch: 0.0585  lr: 0.005000  max_mem: 201
eta: 0:00:59  epoch: 0  step: 38  img_loss: 0.1545  loss: 0.1545  data: 0.0098  batch: 0.0582  lr: 0.005000  max_mem: 201
eta: 0:00:58  epoch: 0  step: 39  img_loss: 0.1543  loss: 0.1543  data: 0.0095  batch: 0.0579  lr: 0.005000  max_mem: 201
eta: 0:00:57  epoch: 0  step: 40  img_loss: 0.1539  loss: 0.1539  data: 0.0095  batch: 0.0574  lr: 0.005000  max_mem: 201
eta: 0:00:56  epoch: 0  step: 41  img_loss: 0.1524  loss: 0.1524  data: 0.0099  batch: 0.0551  lr: 0.005000  max_mem: 201
eta: 0:00:55  epoch: 0  step: 42  img_loss: 0.1522  loss: 0.1522  data: 0.0103  batch: 0.0556  lr: 0.005000  max_mem: 201
eta: 0:00:54  epoch: 0  step: 43  img_loss: 0.1523  loss: 0.1523  data: 0.0123  batch: 0.0577  lr: 0.005000  max_mem: 201
eta: 0:00:53  epoch: 0  step: 44  img_loss: 0.1516  loss: 0.1516  data: 0.0082  batch: 0.0514  lr: 0.005000  max_mem: 201
eta: 0:00:52  epoch: 0  step: 45  img_loss: 0.1506  loss: 0.1506  data: 0.0070  batch: 0.0496  lr: 0.005000  max_mem: 201
eta: 0:00:53  epoch: 0  step: 46  img_loss: 0.1492  loss: 0.1492  data: 0.0070  batch: 0.0554  lr: 0.005000  max_mem: 201
eta: 0:00:52  epoch: 0  step: 47  img_loss: 0.1482  loss: 0.1482  data: 0.0077  batch: 0.0559  lr: 0.005000  max_mem: 201
eta: 0:00:51  epoch: 0  step: 48  img_loss: 0.1490  loss: 0.1490  data: 0.0077  batch: 0.0567  lr: 0.005000  max_mem: 201
eta: 0:00:51  epoch: 0  step: 49  img_loss: 0.1483  loss: 0.1483  data: 0.0081  batch: 0.0563  lr: 0.005000  max_mem: 201
eta: 0:00:50  epoch: 0  step: 50  img_loss: 0.1479  loss: 0.1479  data: 0.0071  batch: 0.0551  lr: 0.005000  max_mem: 201
eta: 0:00:49  epoch: 0  step: 51  img_loss: 0.1482  loss: 0.1482  data: 0.0081  batch: 0.0564  lr: 0.005000  max_mem: 201
eta: 0:00:49  epoch: 0  step: 52  img_loss: 0.1464  loss: 0.1464  data: 0.0074  batch: 0.0603  lr: 0.005000  max_mem: 201
eta: 0:00:49  epoch: 0  step: 53  img_loss: 0.1461  loss: 0.1461  data: 0.0076  batch: 0.0579  lr: 0.005000  max_mem: 201
eta: 0:00:48  epoch: 0  step: 54  img_loss: 0.1460  loss: 0.1460  data: 0.0084  batch: 0.0585  lr: 0.005000  max_mem: 201
eta: 0:00:47  epoch: 0  step: 55  img_loss: 0.1440  loss: 0.1440  data: 0.0084  batch: 0.0593  lr: 0.005000  max_mem: 201
eta: 0:00:47  epoch: 0  step: 56  img_loss: 0.1442  loss: 0.1442  data: 0.0089  batch: 0.0603  lr: 0.005000  max_mem: 201
eta: 0:00:46  epoch: 0  step: 57  img_loss: 0.1439  loss: 0.1439  data: 0.0091  batch: 0.0609  lr: 0.005000  max_mem: 201
eta: 0:00:46  epoch: 0  step: 58  img_loss: 0.1449  loss: 0.1449  data: 0.0094  batch: 0.0580  lr: 0.005000  max_mem: 201
eta: 0:00:45  epoch: 0  step: 59  img_loss: 0.1445  loss: 0.1445  data: 0.0099  batch: 0.0596  lr: 0.005000  max_mem: 201
eta: 0:00:45  epoch: 0  step: 60  img_loss: 0.1426  loss: 0.1426  data: 0.0105  batch: 0.0627  lr: 0.005000  max_mem: 201
eta: 0:00:45  epoch: 0  step: 61  img_loss: 0.1422  loss: 0.1422  data: 0.0105  batch: 0.0631  lr: 0.005000  max_mem: 201
eta: 0:00:44  epoch: 0  step: 62  img_loss: 0.1405  loss: 0.1405  data: 0.0106  batch: 0.0624  lr: 0.005000  max_mem: 201
eta: 0:00:44  epoch: 0  step: 63  img_loss: 0.1409  loss: 0.1409  data: 0.0090  batch: 0.0624  lr: 0.005000  max_mem: 201
eta: 0:00:44  epoch: 0  step: 64  img_loss: 0.1413  loss: 0.1413  data: 0.0092  batch: 0.0657  lr: 0.005000  max_mem: 201
eta: 0:00:43  epoch: 0  step: 65  img_loss: 0.1419  loss: 0.1419  data: 0.0098  batch: 0.0657  lr: 0.005000  max_mem: 201
eta: 0:00:43  epoch: 0  step: 66  img_loss: 0.1418  loss: 0.1418  data: 0.0105  batch: 0.0630  lr: 0.005000  max_mem: 201
eta: 0:00:43  epoch: 0  step: 67  img_loss: 0.1416  loss: 0.1416  data: 0.0105  batch: 0.0638  lr: 0.005000  max_mem: 201
eta: 0:00:42  epoch: 0  step: 68  img_loss: 0.1405  loss: 0.1405  data: 0.0108  batch: 0.0624  lr: 0.005000  max_mem: 201
eta: 0:00:42  epoch: 0  step: 69  img_loss: 0.1405  loss: 0.1405  data: 0.0107  batch: 0.0604  lr: 0.005000  max_mem: 201
eta: 0:00:42  epoch: 0  step: 70  img_loss: 0.1392  loss: 0.1392  data: 0.0110  batch: 0.0649  lr: 0.005000  max_mem: 201
eta: 0:00:42  epoch: 0  step: 71  img_loss: 0.1395  loss: 0.1395  data: 0.0122  batch: 0.0662  lr: 0.005000  max_mem: 201
eta: 0:00:41  epoch: 0  step: 72  img_loss: 0.1399  loss: 0.1399  data: 0.0122  batch: 0.0601  lr: 0.005000  max_mem: 201
eta: 0:00:41  epoch: 0  step: 73  img_loss: 0.1394  loss: 0.1394  data: 0.0120  batch: 0.0611  lr: 0.005000  max_mem: 201
eta: 0:00:41  epoch: 0  step: 74  img_loss: 0.1390  loss: 0.1390  data: 0.0119  batch: 0.0653  lr: 0.005000  max_mem: 201
eta: 0:00:41  epoch: 0  step: 75  img_loss: 0.1391  loss: 0.1391  data: 0.0127  batch: 0.0661  lr: 0.005000  max_mem: 201
eta: 0:00:40  epoch: 0  step: 76  img_loss: 0.1393  loss: 0.1393  data: 0.0120  batch: 0.0655  lr: 0.005000  max_mem: 201
eta: 0:00:40  epoch: 0  step: 77  img_loss: 0.1397  loss: 0.1397  data: 0.0122  batch: 0.0658  lr: 0.005000  max_mem: 201
eta: 0:00:40  epoch: 0  step: 78  img_loss: 0.1386  loss: 0.1386  data: 0.0119  batch: 0.0659  lr: 0.005000  max_mem: 201
eta: 0:00:39  epoch: 0  step: 79  img_loss: 0.1392  loss: 0.1392  data: 0.0129  batch: 0.0667  lr: 0.005000  max_mem: 201
eta: 0:00:39  epoch: 0  step: 80  img_loss: 0.1392  loss: 0.1392  data: 0.0125  batch: 0.0661  lr: 0.005000  max_mem: 201
eta: 0:00:39  epoch: 0  step: 81  img_loss: 0.1397  loss: 0.1397  data: 0.0126  batch: 0.0677  lr: 0.005000  max_mem: 201
eta: 0:00:39  epoch: 0  step: 82  img_loss: 0.1396  loss: 0.1396  data: 0.0123  batch: 0.0668  lr: 0.005000  max_mem: 201
eta: 0:00:38  epoch: 0  step: 83  img_loss: 0.1386  loss: 0.1386  data: 0.0123  batch: 0.0659  lr: 0.005000  max_mem: 201
eta: 0:00:38  epoch: 0  step: 84  img_loss: 0.1390  loss: 0.1390  data: 0.0124  batch: 0.0642  lr: 0.005000  max_mem: 201
eta: 0:00:38  epoch: 0  step: 85  img_loss: 0.1391  loss: 0.1391  data: 0.0121  batch: 0.0644  lr: 0.005000  max_mem: 201
eta: 0:00:37  epoch: 0  step: 86  img_loss: 0.1382  loss: 0.1382  data: 0.0117  batch: 0.0609  lr: 0.005000  max_mem: 201
eta: 0:00:37  epoch: 0  step: 87  img_loss: 0.1391  loss: 0.1391  data: 0.0115  batch: 0.0591  lr: 0.005000  max_mem: 201
eta: 0:00:37  epoch: 0  step: 88  img_loss: 0.1389  loss: 0.1389  data: 0.0116  batch: 0.0615  lr: 0.005000  max_mem: 201
eta: 0:00:37  epoch: 0  step: 89  img_loss: 0.1390  loss: 0.1390  data: 0.0121  batch: 0.0633  lr: 0.005000  max_mem: 201
eta: 0:00:36  epoch: 0  step: 90  img_loss: 0.1397  loss: 0.1397  data: 0.0123  batch: 0.0606  lr: 0.005000  max_mem: 201
eta: 0:00:37  epoch: 0  step: 91  img_loss: 0.1383  loss: 0.1383  data: 0.0101  batch: 0.0639  lr: 0.005000  max_mem: 201
eta: 0:00:36  epoch: 0  step: 92  img_loss: 0.1389  loss: 0.1389  data: 0.0110  batch: 0.0651  lr: 0.005000  max_mem: 201
eta: 0:00:36  epoch: 0  step: 93  img_loss: 0.1398  loss: 0.1398  data: 0.0110  batch: 0.0649  lr: 0.005000  max_mem: 201
eta: 0:00:36  epoch: 0  step: 94  img_loss: 0.1389  loss: 0.1389  data: 0.0111  batch: 0.0602  lr: 0.005000  max_mem: 201
eta: 0:00:36  epoch: 0  step: 95  img_loss: 0.1401  loss: 0.1401  data: 0.0107  batch: 0.0613  lr: 0.005000  max_mem: 201
eta: 0:00:35  epoch: 0  step: 96  img_loss: 0.1392  loss: 0.1392  data: 0.0107  batch: 0.0605  lr: 0.005000  max_mem: 201
eta: 0:00:35  epoch: 0  step: 97  img_loss: 0.1380  loss: 0.1380  data: 0.0105  batch: 0.0591  lr: 0.005000  max_mem: 201
eta: 0:00:35  epoch: 0  step: 98  img_loss: 0.1384  loss: 0.1384  data: 0.0129  batch: 0.0627  lr: 0.005000  max_mem: 201
eta: 0:00:35  epoch: 0  step: 99  img_loss: 0.1390  loss: 0.1390  data: 0.0112  batch: 0.0624  lr: 0.005000  max_mem: 201
eta: 0:00:35  epoch: 0  step: 100  img_loss: 0.1394  loss: 0.1394  data: 0.0110  batch: 0.0599  lr: 0.005000  max_mem: 201
eta: 0:00:34  epoch: 0  step: 101  img_loss: 0.1385  loss: 0.1385  data: 0.0106  batch: 0.0582  lr: 0.005000  max_mem: 201
eta: 0:00:34  epoch: 0  step: 102  img_loss: 0.1399  loss: 0.1399  data: 0.0106  batch: 0.0591  lr: 0.005000  max_mem: 201
eta: 0:00:34  epoch: 0  step: 103  img_loss: 0.1398  loss: 0.1398  data: 0.0118  batch: 0.0620  lr: 0.005000  max_mem: 201
eta: 0:00:34  epoch: 0  step: 104  img_loss: 0.1395  loss: 0.1395  data: 0.0133  batch: 0.0628  lr: 0.005000  max_mem: 201
eta: 0:00:34  epoch: 0  step: 105  img_loss: 0.1395  loss: 0.1395  data: 0.0130  batch: 0.0633  lr: 0.005000  max_mem: 201
eta: 0:00:34  epoch: 0  step: 106  img_loss: 0.1405  loss: 0.1405  data: 0.0127  batch: 0.0650  lr: 0.005000  max_mem: 201
eta: 0:00:33  epoch: 0  step: 107  img_loss: 0.1394  loss: 0.1394  data: 0.0126  batch: 0.0651  lr: 0.005000  max_mem: 201
eta: 0:00:33  epoch: 0  step: 108  img_loss: 0.1395  loss: 0.1395  data: 0.0127  batch: 0.0634  lr: 0.005000  max_mem: 201
eta: 0:00:33  epoch: 0  step: 109  img_loss: 0.1392  loss: 0.1392  data: 0.0127  batch: 0.0635  lr: 0.005000  max_mem: 201
eta: 0:00:33  epoch: 0  step: 110  img_loss: 0.1397  loss: 0.1397  data: 0.0126  batch: 0.0630  lr: 0.005000  max_mem: 201
eta: 0:00:33  epoch: 0  step: 111  img_loss: 0.1406  loss: 0.1406  data: 0.0130  batch: 0.0584  lr: 0.005000  max_mem: 201
eta: 0:00:32  epoch: 0  step: 112  img_loss: 0.1396  loss: 0.1396  data: 0.0126  batch: 0.0577  lr: 0.005000  max_mem: 201
eta: 0:00:32  epoch: 0  step: 113  img_loss: 0.1387  loss: 0.1387  data: 0.0131  batch: 0.0582  lr: 0.005000  max_mem: 201
eta: 0:00:32  epoch: 0  step: 114  img_loss: 0.1389  loss: 0.1389  data: 0.0127  batch: 0.0599  lr: 0.005000  max_mem: 201
eta: 0:00:32  epoch: 0  step: 115  img_loss: 0.1380  loss: 0.1380  data: 0.0137  batch: 0.0591  lr: 0.005000  max_mem: 201
eta: 0:00:32  epoch: 0  step: 116  img_loss: 0.1390  loss: 0.1390  data: 0.0141  batch: 0.0597  lr: 0.005000  max_mem: 201
eta: 0:00:32  epoch: 0  step: 117  img_loss: 0.1397  loss: 0.1397  data: 0.0153  batch: 0.0627  lr: 0.005000  max_mem: 201
eta: 0:00:31  epoch: 0  step: 118  img_loss: 0.1389  loss: 0.1389  data: 0.0146  batch: 0.0614  lr: 0.005000  max_mem: 201
eta: 0:00:31  epoch: 0  step: 119  img_loss: 0.1389  loss: 0.1389  data: 0.0147  batch: 0.0591  lr: 0.005000  max_mem: 201
eta: 0:00:31  epoch: 0  step: 120  img_loss: 0.1389  loss: 0.1389  data: 0.0149  batch: 0.0598  lr: 0.005000  max_mem: 201
eta: 0:00:31  epoch: 0  step: 121  img_loss: 0.1403  loss: 0.1403  data: 0.0158  batch: 0.0610  lr: 0.005000  max_mem: 201
eta: 0:00:31  epoch: 0  step: 122  img_loss: 0.1394  loss: 0.1394  data: 0.0173  batch: 0.0610  lr: 0.005000  max_mem: 201
eta: 0:00:30  epoch: 0  step: 123  img_loss: 0.1391  loss: 0.1391  data: 0.0158  batch: 0.0567  lr: 0.005000  max_mem: 201
eta: 0:00:30  epoch: 0  step: 124  img_loss: 0.1390  loss: 0.1390  data: 0.0139  batch: 0.0548  lr: 0.005000  max_mem: 201
eta: 0:00:30  epoch: 0  step: 125  img_loss: 0.1380  loss: 0.1380  data: 0.0139  batch: 0.0541  lr: 0.005000  max_mem: 201
eta: 0:00:30  epoch: 0  step: 126  img_loss: 0.1384  loss: 0.1384  data: 0.0139  batch: 0.0527  lr: 0.005000  max_mem: 201
eta: 0:00:30  epoch: 0  step: 127  img_loss: 0.1393  loss: 0.1393  data: 0.0139  batch: 0.0536  lr: 0.005000  max_mem: 201
eta: 0:00:30  epoch: 0  step: 128  img_loss: 0.1390  loss: 0.1390  data: 0.0142  batch: 0.0537  lr: 0.005000  max_mem: 201
eta: 0:00:29  epoch: 0  step: 129  img_loss: 0.1399  loss: 0.1399  data: 0.0134  batch: 0.0516  lr: 0.005000  max_mem: 201
eta: 0:00:29  epoch: 0  step: 130  img_loss: 0.1397  loss: 0.1397  data: 0.0143  batch: 0.0524  lr: 0.005000  max_mem: 201
eta: 0:00:29  epoch: 0  step: 131  img_loss: 0.1389  loss: 0.1389  data: 0.0171  batch: 0.0560  lr: 0.005000  max_mem: 201
eta: 0:00:29  epoch: 0  step: 132  img_loss: 0.1388  loss: 0.1388  data: 0.0185  batch: 0.0584  lr: 0.005000  max_mem: 201
eta: 0:00:29  epoch: 0  step: 133  img_loss: 0.1395  loss: 0.1395  data: 0.0181  batch: 0.0585  lr: 0.005000  max_mem: 201
eta: 0:00:29  epoch: 0  step: 134  img_loss: 0.1397  loss: 0.1397  data: 0.0183  batch: 0.0580  lr: 0.005000  max_mem: 201
eta: 0:00:29  epoch: 0  step: 135  img_loss: 0.1404  loss: 0.1404  data: 0.0170  batch: 0.0572  lr: 0.005000  max_mem: 201
eta: 0:00:29  epoch: 0  step: 136  img_loss: 0.1392  loss: 0.1392  data: 0.0176  batch: 0.0598  lr: 0.005000  max_mem: 201
eta: 0:00:29  epoch: 0  step: 137  img_loss: 0.1385  loss: 0.1385  data: 0.0173  batch: 0.0640  lr: 0.005000  max_mem: 201
eta: 0:00:29  epoch: 0  step: 138  img_loss: 0.1400  loss: 0.1400  data: 0.0153  batch: 0.0615  lr: 0.005000  max_mem: 201
eta: 0:00:29  epoch: 0  step: 139  img_loss: 0.1392  loss: 0.1392  data: 0.0151  batch: 0.0639  lr: 0.005000  max_mem: 201
eta: 0:00:28  epoch: 0  step: 140  img_loss: 0.1388  loss: 0.1388  data: 0.0152  batch: 0.0643  lr: 0.005000  max_mem: 201
eta: 0:00:28  epoch: 0  step: 141  img_loss: 0.1374  loss: 0.1374  data: 0.0148  batch: 0.0617  lr: 0.005000  max_mem: 201
eta: 0:00:28  epoch: 0  step: 142  img_loss: 0.1374  loss: 0.1374  data: 0.0134  batch: 0.0613  lr: 0.005000  max_mem: 201
eta: 0:00:28  epoch: 0  step: 143  img_loss: 0.1382  loss: 0.1382  data: 0.0135  batch: 0.0642  lr: 0.005000  max_mem: 201
eta: 0:00:28  epoch: 0  step: 144  img_loss: 0.1387  loss: 0.1387  data: 0.0148  batch: 0.0663  lr: 0.005000  max_mem: 201
eta: 0:00:28  epoch: 0  step: 145  img_loss: 0.1384  loss: 0.1384  data: 0.0148  batch: 0.0672  lr: 0.005000  max_mem: 201
eta: 0:00:28  epoch: 0  step: 146  img_loss: 0.1384  loss: 0.1384  data: 0.0148  batch: 0.0671  lr: 0.005000  max_mem: 201
eta: 0:00:27  epoch: 0  step: 147  img_loss: 0.1384  loss: 0.1384  data: 0.0149  batch: 0.0653  lr: 0.005000  max_mem: 201
eta: 0:00:27  epoch: 0  step: 148  img_loss: 0.1384  loss: 0.1384  data: 0.0142  batch: 0.0639  lr: 0.005000  max_mem: 201
eta: 0:00:27  epoch: 0  step: 149  img_loss: 0.1388  loss: 0.1388  data: 0.0148  batch: 0.0643  lr: 0.005000  max_mem: 201
eta: 0:00:27  epoch: 0  step: 150  img_loss: 0.1376  loss: 0.1376  data: 0.0136  batch: 0.0621  lr: 0.005000  max_mem: 201
eta: 0:00:27  epoch: 0  step: 151  img_loss: 0.1385  loss: 0.1385  data: 0.0107  batch: 0.0570  lr: 0.005000  max_mem: 201
eta: 0:00:26  epoch: 0  step: 152  img_loss: 0.1386  loss: 0.1386  data: 0.0092  batch: 0.0548  lr: 0.005000  max_mem: 201
eta: 0:00:26  epoch: 0  step: 153  img_loss: 0.1392  loss: 0.1392  data: 0.0110  batch: 0.0551  lr: 0.005000  max_mem: 201
eta: 0:00:26  epoch: 0  step: 154  img_loss: 0.1397  loss: 0.1397  data: 0.0113  batch: 0.0542  lr: 0.005000  max_mem: 201
eta: 0:00:26  epoch: 0  step: 155  img_loss: 0.1387  loss: 0.1387  data: 0.0151  batch: 0.0565  lr: 0.005000  max_mem: 201
eta: 0:00:26  epoch: 0  step: 156  img_loss: 0.1386  loss: 0.1386  data: 0.0141  batch: 0.0528  lr: 0.005000  max_mem: 201
eta: 0:00:26  epoch: 0  step: 157  img_loss: 0.1384  loss: 0.1384  data: 0.0132  batch: 0.0458  lr: 0.005000  max_mem: 201
eta: 0:00:26  epoch: 0  step: 158  img_loss: 0.1383  loss: 0.1383  data: 0.0144  batch: 0.0530  lr: 0.005000  max_mem: 201
eta: 0:00:26  epoch: 0  step: 159  img_loss: 0.1379  loss: 0.1379  data: 0.0143  batch: 0.0502  lr: 0.005000  max_mem: 201
eta: 0:00:25  epoch: 0  step: 160  img_loss: 0.1389  loss: 0.1389  data: 0.0148  batch: 0.0493  lr: 0.005000  max_mem: 201
eta: 0:00:25  epoch: 0  step: 161  img_loss: 0.1392  loss: 0.1392  data: 0.0143  batch: 0.0488  lr: 0.005000  max_mem: 201
eta: 0:00:25  epoch: 0  step: 162  img_loss: 0.1397  loss: 0.1397  data: 0.0144  batch: 0.0480  lr: 0.005000  max_mem: 201
eta: 0:00:25  epoch: 0  step: 163  img_loss: 0.1389  loss: 0.1389  data: 0.0146  batch: 0.0468  lr: 0.005000  max_mem: 201
eta: 0:00:25  epoch: 0  step: 164  img_loss: 0.1390  loss: 0.1390  data: 0.0159  batch: 0.0480  lr: 0.005000  max_mem: 201
eta: 0:00:25  epoch: 0  step: 165  img_loss: 0.1401  loss: 0.1401  data: 0.0161  batch: 0.0597  lr: 0.005000  max_mem: 201
eta: 0:00:25  epoch: 0  step: 166  img_loss: 0.1396  loss: 0.1396  data: 0.0223  batch: 0.0666  lr: 0.005000  max_mem: 201
eta: 0:00:25  epoch: 0  step: 167  img_loss: 0.1391  loss: 0.1391  data: 0.0223  batch: 0.0680  lr: 0.005000  max_mem: 201
eta: 0:00:25  epoch: 0  step: 168  img_loss: 0.1394  loss: 0.1394  data: 0.0221  batch: 0.0694  lr: 0.005000  max_mem: 201
eta: 0:00:25  epoch: 0  step: 169  img_loss: 0.1394  loss: 0.1394  data: 0.0236  batch: 0.0736  lr: 0.005000  max_mem: 201
eta: 0:00:25  epoch: 0  step: 170  img_loss: 0.1402  loss: 0.1402  data: 0.0274  batch: 0.0796  lr: 0.005000  max_mem: 201
eta: 0:00:25  epoch: 0  step: 171  img_loss: 0.1393  loss: 0.1393  data: 0.0276  batch: 0.0805  lr: 0.005000  max_mem: 201
eta: 0:00:25  epoch: 0  step: 172  img_loss: 0.1392  loss: 0.1392  data: 0.0276  batch: 0.0826  lr: 0.005000  max_mem: 201
eta: 0:00:25  epoch: 0  step: 173  img_loss: 0.1392  loss: 0.1392  data: 0.0277  batch: 0.0892  lr: 0.005000  max_mem: 201
eta: 0:00:25  epoch: 0  step: 174  img_loss: 0.1383  loss: 0.1383  data: 0.0277  batch: 0.0894  lr: 0.005000  max_mem: 201
eta: 0:00:25  epoch: 0  step: 175  img_loss: 0.1388  loss: 0.1388  data: 0.0281  batch: 0.0945  lr: 0.005000  max_mem: 201
eta: 0:00:25  epoch: 0  step: 176  img_loss: 0.1390  loss: 0.1390  data: 0.0292  batch: 0.1011  lr: 0.005000  max_mem: 201
eta: 0:00:25  epoch: 0  step: 177  img_loss: 0.1394  loss: 0.1394  data: 0.0330  batch: 0.1062  lr: 0.005000  max_mem: 201
eta: 0:00:25  epoch: 0  step: 178  img_loss: 0.1380  loss: 0.1380  data: 0.0332  batch: 0.1011  lr: 0.005000  max_mem: 201
eta: 0:00:26  epoch: 0  step: 179  img_loss: 0.1391  loss: 0.1391  data: 0.0453  batch: 0.1231  lr: 0.005000  max_mem: 201
eta: 0:00:26  epoch: 0  step: 180  img_loss: 0.1391  loss: 0.1391  data: 0.0469  batch: 0.1252  lr: 0.005000  max_mem: 201
eta: 0:00:26  epoch: 0  step: 181  img_loss: 0.1391  loss: 0.1391  data: 0.0486  batch: 0.1287  lr: 0.005000  max_mem: 201
eta: 0:00:26  epoch: 0  step: 182  img_loss: 0.1392  loss: 0.1392  data: 0.0536  batch: 0.1367  lr: 0.005000  max_mem: 201
eta: 0:00:26  epoch: 0  step: 183  img_loss: 0.1392  loss: 0.1392  data: 0.0533  batch: 0.1357  lr: 0.005000  max_mem: 201
